Date,High,Low,Open,Close,Volume,Adj Close
2018-01-10,121000.0,112000.0,116000.0,114000.0,357741.0,112533.1015625
2018-01-11,118000.0,112000.0,114500.0,114000.0,194223.0,112533.1015625
2018-01-12,120500.0,109000.0,114000.0,118500.0,363991.0,116975.203125
2018-01-15,128500.0,119000.0,119500.0,122000.0,466797.0,120430.1640625
2018-01-16,122000.0,118000.0,122000.0,120000.0,183784.0,118455.8984375
2018-01-17,120500.0,112000.0,120500.0,112500.0,226037.0,111052.4140625
2018-01-18,115000.0,110500.0,114500.0,111500.0,145401.0,110065.28125
2018-01-19,115000.0,111000.0,111500.0,111000.0,109899.0,109571.7109375
2018-01-22,111000.0,107500.0,110500.0,109500.0,111714.0,108091.015625
2018-01-23,113500.0,109000.0,110500.0,111000.0,99852.0,109571.7109375
2018-01-24,116000.0,111500.0,111500.0,115000.0,135157.0,113520.234375
2018-01-25,116000.0,113500.0,116000.0,115000.0,80543.0,113520.234375
2018-01-26,116000.0,111500.0,115000.0,112500.0,113248.0,111052.4140625
2018-01-29,113000.0,111000.0,113000.0,112000.0,102780.0,110558.84375
2018-01-30,117000.0,112000.0,112000.0,115500.0,199075.0,114013.8046875
2018-01-31,117000.0,113000.0,114500.0,115000.0,144616.0,113520.234375
2018-02-01,116500.0,112000.0,115500.0,112000.0,103975.0,110558.84375
2018-02-02,113500.0,108000.0,112500.0,109000.0,124931.0,107597.4453125
2018-02-05,107500.0,101500.0,106000.0,102500.0,135075.0,101181.0859375
2018-02-06,103500.0,95900.0,98200.0,101500.0,189357.0,100193.953125
2018-02-07,104000.0,99100.0,104000.0,99200.0,127611.0,97923.546875
2018-02-08,101500.0,98200.0,99000.0,100000.0,116615.0,98713.25
2018-02-09,102000.0,96500.0,97400.0,100500.0,110042.0,99206.8203125
2018-02-12,103000.0,98700.0,98800.0,103000.0,173351.0,101674.6484375
2018-02-13,116500.0,105500.0,115000.0,107000.0,593574.0,105623.1796875
2018-02-14,109500.0,103000.0,107500.0,105000.0,154019.0,103648.9140625
2018-02-19,111000.0,108000.0,109000.0,109500.0,118500.0,108091.015625
2018-02-20,113000.0,108500.0,109000.0,109500.0,108680.0,108091.015625
2018-02-21,114000.0,109000.0,110500.0,113000.0,121214.0,111545.9765625
2018-02-22,113000.0,110500.0,112500.0,111000.0,71123.0,109571.7109375
2018-02-23,113500.0,111500.0,112000.0,113500.0,97859.0,112039.546875
2018-02-26,114000.0,109000.0,113500.0,110000.0,152544.0,108584.578125
2018-02-27,111500.0,107500.0,110500.0,109000.0,90543.0,107597.4453125
2018-02-28,110000.0,107500.0,108000.0,109000.0,72980.0,107597.4453125
2018-03-02,108000.0,105500.0,107000.0,106500.0,83506.0,105129.6171875
2018-03-05,107000.0,104000.0,106000.0,104500.0,78837.0,103155.3515625
2018-03-06,107000.0,104500.0,106000.0,105000.0,77860.0,103648.9140625
2018-03-07,107500.0,104500.0,105000.0,106000.0,64705.0,104636.046875
2018-03-08,109500.0,106000.0,107000.0,109000.0,76117.0,107597.4453125
2018-03-09,110000.0,108000.0,109000.0,109000.0,64150.0,107597.4453125
2018-03-12,110000.0,108500.0,110000.0,109500.0,72719.0,108091.015625
2018-03-13,110500.0,107500.0,109500.0,110500.0,76070.0,109078.1484375
2018-03-14,113000.0,109000.0,109500.0,113000.0,98613.0,111545.9765625
2018-03-15,113500.0,110500.0,113500.0,112000.0,67977.0,110558.84375
2018-03-16,113000.0,110500.0,112000.0,110500.0,49876.0,109078.1484375
2018-03-19,112000.0,110000.0,111500.0,110500.0,49270.0,109078.1484375
2018-03-20,110000.0,106500.0,109500.0,108000.0,60742.0,106610.3125
2018-03-21,110000.0,108000.0,109000.0,109000.0,35565.0,107597.4453125
2018-03-22,112500.0,108000.0,109500.0,110500.0,93634.0,109078.1484375
2018-03-23,109000.0,105000.0,107000.0,105000.0,89177.0,103648.9140625
2018-03-26,106000.0,102000.0,105000.0,105000.0,60400.0,103648.9140625
2018-03-27,106500.0,104500.0,105500.0,104500.0,81406.0,103155.3515625
2018-03-28,105000.0,100000.0,103500.0,102000.0,89430.0,100687.515625
2018-03-29,104500.0,101500.0,102000.0,104000.0,44056.0,102661.78125
2018-03-30,106000.0,103000.0,105000.0,105000.0,50924.0,103648.9140625
2018-04-02,106000.0,102500.0,104500.0,103500.0,76457.0,102168.21875
2018-04-03,105500.0,101000.0,101500.0,104000.0,54521.0,102661.78125
2018-04-04,104500.0,102000.0,104000.0,103000.0,78363.0,101674.6484375
